1,0,4,2,1,4000,40004000,0,0
1,0,4,2,2,4000,40004000,0,0
1,0,4,2,3,4000,40004000,0,0
1,0,4,3,0,4020,40200000,0,0
1,0,4,3,1,4020,40200000,0,0
1,0,4,3,2,4020,40200000,0,0
1,0,4,3,3,4020,40200000,0,0
1,1,5,0,0,3f80,3f800000,0,0
1,1,5,0,1,3f80,3f800000,0,0
1,1,5,0,2,3f80,3f800000,0,0
1,1,5,0,3,3f80,3f800000,0,0
1,1,5,1,0,3fc0,3fc00000,0,0
1,1,5,1,1,3fc0,3fc00000,0,0
1,1,5,1,2,3fc0,3fc00000,0,0
1,1,5,1,3,3fc0,3fc00000,0,0
1,1,5,2,0,4000,40004000,0,0
1,1,5,2,1,4000,40004000,0,0
1,1,5,2,2,4000,40004000,0,0
1,1,5,2,3,4000,40004000,0,0
1,1,5,3,0,4020,40200000,0,0
1,1,5,3,1,4020,40200000,0,0
1,1,5,3,2,4020,40200000,0,0
1,1,5,3,3,4020,40200000,0,0
1,2,6,0,0,3f80,3f800000,0,0
1,2,6,0,1,3f80,3f800000,0,0
1,2,6,0,2,3f80,3f800000,0,0
1,2,6,0,3,3f80,3f800000,0,0
1,2,6,1,0,3fc0,3fc00000,0,0
1,2,6,1,1,3fc0,3fc00000,0,0
1,2,6,1,2,3fc0,3fc00000,0,0
1,2,6,1,3,3fc0,3fc00000,0,0
1,2,6,2,0,4000,40004000,0,0
1,2,6,2,1,4000,40004000,0,0
1,2,6,2,2,4000,40004000,0,0
1,2,6,2,3,4000,40004000,0,0
1,2,6,3,0,4020,40200000,0,0
1,2,6,3,1,4020,40200000,0,0
1,2,6,3,2,4020,40200000,0,0
1,2,6,3,3,4020,40200000,0,0
1,3,7,0,0,3f80,3f800000,0,0
1,3,7,0,1,3f80,3f800000,0,0
1,3,7,0,2,3f80,3f800000,0,0
1,3,7,0,3,3f80,3f800000,0,0
1,3,7,1,0,3fc0,3fc00000,0,0
1,3,7,1,1,3fc0,3fc00000,0,0
1,3,7,1,2,3fc0,3fc00000,0,0
1,3,7,1,3,3fc0,3fc00000,0,0
1,3,7,2,0,4000,40004000,0,0
1,3,7,2,1,4000,40004000,0,0
1,3,7,2,2,4000,40004000,0,0
1,3,7,2,3,4000,40004000,0,0
1,3,7,3,0,4020,40200000,0,0
1,3,7,3,1,4020,40200000,0,0
1,3,7,3,2,4020,40200000,0,0
1,3,7,3,3,4020,40200000,1,0
2,0,8,0,0,3f80,3f800000,0,0
2,0,8,0,1,3f80,3f800000,0,0
2,0,8,0,2,3f80,3f800000,0,0
2,0,8,0,3,3f80,3f800000,0,0
2,0,8,1,0,3fc0,3fc00000,0,0
2,0,8,1,1,3fc0,3fc00000,0,0
2,0,8,1,2,3fc0,3fc00000,0,0
2,0,8,1,3,3fc0,3fc00000,0,0
2,0,8,2,0,4000,40004000,0,0
2,0,8,2,1,4000,40004000,0,0
2,0,8,2,2,4000,40004000,0,0
2,0,8,2,3,4000,40004000,0,0
2,0,8,3,0,4020,40200000,0,0
2,0,8,3,1,4020,40200000,0,0
2,0,8,3,2,4020,40200000,0,0
2,0,8,3,3,4020,40200000,0,0
2,1,9,0,0,3f80,3f800000,0,0
2,1,9,0,1,3f80,3f800000,0,0
2,1,9,0,2,3f80,3f800000,0,0
2,1,9,0,3,3f80,3f800000,0,0
2,1,9,1,0,3fc0,3fc00000,0,0
2,1,9,1,1,3fc0,3fc00000,0,0
2,1,9,1,2,3fc0,3fc00000,0,0
2,1,9,1,3,3fc0,3fc00000,0,0
2,1,9,2,0,4000,40004000,0,0
2,1,9,2,1,4000,40004000,0,0
2,1,9,2,2,4000,40004000,0,0
2,1,9,2,3,4000,40004000,0,0
2,1,9,3,0,4020,40200000,0,0
2,1,9,3,1,4020,40200000,0,0
2,1,9,3,2,4020,40200000,0,0
2,1,9,3,3,4020,40200000,0,0
2,2,10,0,0,3f80,3f800000,0,0
2,2,10,0,1,3f80,3f800000,0,0
2,2,10,0,2,3f80,3f800000,0,0
2,2,10,0,3,3f80,3f800000,0,0
2,2,10,1,0,3fc0,3fc00000,0,0
2,2,10,1,1,3fc0,3fc00000,0,0
2,2,10,1,2,3fc0,3fc00000,0,0
2,2,10,1,3,3fc0,3fc00000,0,0
2,2,10,2,0,4000,40004000,0,0
2,2,10,2,1,4000,40004000,0,0
2,2,10,2,2,4000,40004000,0,0
2,2,10,2,3,4000,40004000,0,0
2,2,10,3,0,4020,40200000,0,0
2,2,10,3,1,4020,40200000,0,0
2,2,10,3,2,4020,40200000,0,0
2,2,10,3,3,4020,40200000,0,0
2,3,11,0,0,3f80,3f800000,0,0
2,3,11,0,1,3f80,3f800000,0,0
2,3,11,0,2,3f80,3f800000,0,0
2,3,11,0,3,3f80,3f800000,0,0
2,3,11,1,0,3fc0,3fc00000,0,0
2,3,11,1,1,3fc0,3fc00000,0,0
2,3,11,1,2,3fc0,3fc00000,0,0
2,3,11,1,3,3fc0,3fc00000,0,0
2,3,11,2,0,4000,40004000,0,0
2,3,11,2,1,4000,40004000,0,0
2,3,11,2,2,4000,40004000,0,0
2,3,11,2,3,4000,40004000,0,0
2,3,11,3,0,4020,40200000,0,0
2,3,11,3,1,4020,40200000,0,0
2,3,11,3,2,4020,40200000,0,0
2,3,11,3,3,4020,40200000,1,0
3,0,12,0,0,3f80,3f800000,0,0
3,0,12,0,1,3f80,3f800000,0,0
3,0,12,0,2,3f80,3f800000,0,0
3,0,12,0,3,3f80,3f800000,0,0
3,0,12,1,0,3fc0,3fc00000,0,0
3,0,12,1,1,3fc0,3fc00000,0,0
3,0,12,1,2,3fc0,3fc00000,0,0
3,0,12,1,3,3fc0,3fc00000,0,0
3,0,12,2,0,4000,40004000,0,0
3,0,12,2,1,4000,40004000,0,0
3,0,12,2,2,4000,40004000,0,0
3,0,12,2,3,4000,40004000,0,0
3,0,12,3,0,4020,40200000,0,0
3,0,12,3,1,4020,40200000,0,0
3,0,12,3,2,4020,40200000,0,0
3,0,12,3,3,4020,40200000,0,0
3,1,13,0,0,3f80,3f800000,0,0
3,1,13,0,1,3f80,3f800000,0,0
3,1,13,0,2,3f80,3f800000,0,0
3,1,13,0,3,3f80,3f800000,0,0
3,1,13,1,0,3fc0,3fc00000,0,0
3,1,13,1,1,3fc0,3fc00000,0,0
3,1,13,1,2,3fc0,3fc00000,0,0
3,1,13,1,3,3fc0,3fc00000,0,0
3,1,13,2,0,4000,40004000,0,0
3,1,13,2,1,4000,40004000,0,0
3,1,13,2,2,4000,40004000,0,0
3,1,13,2,3,4000,40004000,0,0
3,1,13,3,0,4020,40200000,0,0
3,1,13,3,1,4020,40200000,0,0
3,1,13,3,2,4020,40200000,0,0
3,1,13,3,3,4020,40200000,0,0
3,2,14,0,0,3f80,3f800000,0,0
3,2,14,0,1,3f80,3f800000,0,0
3,2,14,0,2,3f80,3f800000,0,0
3,2,14,0,3,3f80,3f800000,0,0
3,2,14,1,0,3fc0,3fc00000,0,0
3,2,14,1,1,3fc0,3fc00000,0,0
3,2,14,1,2,3fc0,3fc00000,0,0
3,2,14,1,3,3fc0,3fc00000,0,0
3,2,14,2,0,4000,40004000,0,0
3,2,14,2,1,4000,40004000,0,0
3,2,14,2,2,4000,40004000,0,0
3,2,14,2,3,4000,40004000,0,0
3,2,14,3,0,4020,40200000,0,0
3,2,14,3,1,4020,40200000,0,0
3,2,14,3,2,4020,40200000,0,0
3,2,14,3,3,4020,40200000,0,0
3,3,15,0,0,3f80,3f800000,0,0
3,3,15,0,1,3f80,3f800000,0,0
3,3,15,0,2,3f80,3f800000,0,0
3,3,15,0,3,3f80,3f800000,0,0
3,3,15,1,0,3fc0,3fc00000,0,0
3,3,15,1,1,3fc0,3fc00000,0,0
3,3,15,1,2,3fc0,3fc00000,0,0
3,3,15,1,3,3fc0,3fc00000,0,0
3,3,15,2,0,4000,40004000,0,0
3,3,15,2,1,4000,40004000,0,0
3,3,15,2,2,4000,40004000,0,0
3,3,15,2,3,4000,40004000,0,0
3,3,15,3,0,4020,40200000,0,0
3,3,15,3,1,4020,40200000,0,0
3,3,15,3,2,4020,40200000,0,0
3,3,15,3,3,4020,40200000,1,0
4,0,16,0,0,3f80,3f800000,0,0
4,0,16,0,1,3f80,3f800000,0,0
4,0,16,0,2,3f80,3f800000,0,0
4,0,16,0,3,3f80,3f800000,0,0
4,0,16,1,0,3fc0,3fc00000,0,0
4,0,16,1,1,3fc0,3fc00000,0,0
4,0,16,1,2,3fc0,3fc00000,0,0
4,0,16,1,3,3fc0,3fc00000,0,0
4,0,16,2,0,4000,40004000,0,0
4,0,16,2,1,4000,40004000,0,0
4,0,16,2,2,4000,40004000,0,0
4,0,16,2,3,4000,40004000,0,0
4,0,16,3,0,4020,40200000,0,0
4,0,16,3,1,4020,40200000,0,0
4,0,16,3,2,4020,40200000,0,0
4,0,16,3,3,4020,40200000,0,0
4,1,17,0,0,3f80,3f800000,0,0
4,1,17,0,1,3f80,3f800000,0,0
4,1,17,0,2,3f80,3f800000,0,0
4,1,17,0,3,3f80,3f800000,0,0
4,1,17,1,0,3fc0,3fc00000,0,0
4,1,17,1,1,3fc0,3fc00000,0,0
4,1,17,1,2,3fc0,3fc00000,0,0
4,1,17,1,3,3fc0,3fc00000,0,0
4,1,17,2,0,4000,40004000,0,0
4,1,17,2,1,4000,40004000,0,0
4,1,17,2,2,4000,40004000,0,0
4,1,17,2,3,4000,40004000,0,0
4,1,17,3,0,4020,40200000,0,0
4,1,17,3,1,4020,40200000,0,0
4,1,17,3,2,4020,40200000,0,0
4,1,17,3,3,4020,40200000,0,0
4,2,18,0,0,3f80,3f800000,0,0
4,2,18,0,1,3f80,3f800000,0,0
4,2,18,0,2,3f80,3f800000,0,0
4,2,18,0,3,3f80,3f800000,0,0
4,2,18,1,0,3fc0,3fc00000,0,0
4,2,18,1,1,3fc0,3fc00000,0,0
4,2,18,1,2,3fc0,3fc00000,0,0
4,2,18,1,3,3fc0,3fc00000,0,0
4,2,18,2,0,4000,40004000,0,0
4,2,18,2,1,4000,40004000,0,0
4,2,18,2,2,4000,40004000,0,0
4,2,18,2,3,4000,40004000,0,0
4,2,18,3,0,4020,40200000,0,0
4,2,18,3,1,4020,40200000,0,0
4,2,18,3,2,4020,40200000,0,0
4,2,18,3,3,4020,40200000,0,0
4,3,19,0,0,3f80,3f800000,0,0
4,3,19,0,1,3f80,3f800000,0,0
4,3,19,0,2,3f80,3f800000,0,0
4,3,19,0,3,3f80,3f800000,0,0
4,3,19,1,0,3fc0,3fc00000,0,0
4,3,19,1,1,3fc0,3fc00000,0,0
4,3,19,1,2,3fc0,3fc00000,0,0
4,3,19,1,3,3fc0,3fc00000,0,0
4,3,19,2,0,4000,40004000,0,0
4,3,19,2,1,4000,40004000,0,0
4,3,19,2,2,4000,40004000,0,0
4,3,19,2,3,4000,40004000,0,0
4,3,19,3,0,4020,40200000,0,0
4,3,19,3,1,4020,40200000,0,0
4,3,19,3,2,4020,40200000,0,0
4,3,19,3,3,4020,40200000,1,0
5,0,20,0,0,3f80,3f800000,0,0
5,0,20,0,1,3f80,3f800000,0,0
5,0,20,0,2,3f80,3f800000,0,0
5,0,20,0,3,3f80,3f800000,0,0
5,0,20,1,0,3fc0,3fc00000,0,0
5,0,20,1,1,3fc0,3fc00000,0,0
5,0,20,1,2,3fc0,3fc00000,0,0
5,0,20,1,3,3fc0,3fc00000,0,0
5,0,20,2,0,4000,40004000,0,0
5,0,20,2,1,4000,40004000,0,0
5,0,20,2,2,4000,40004000,0,0
5,0,20,2,3,4000,40004000,0,0
5,0,20,3,0,4020,40200000,0,0
5,0,20,3,1,4020,40200000,0,0
5,0,20,3,2,4020,40200000,0,0
5,0,20,3,3,4020,40200000,0,0
5,1,21,0,0,3f80,3f800000,0,0
5,1,21,0,1,3f80,3f800000,0,0
5,1,21,0,2,3f80,3f800000,0,0
5,1,21,0,3,3f80,3f800000,0,0
5,1,21,1,0,3fc0,3fc00000,0,0
5,1,21,1,1,3fc0,3fc00000,0,0
5,1,21,1,2,3fc0,3fc00000,0,0
5,1,21,1,3,3fc0,3fc00000,0,0
5,1,21,2,0,4000,40004000,0,0
5,1,21,2,1,4000,40004000,0,0
5,1,21,2,2,4000,40004000,0,0
5,1,21,2,3,4000,40004000,0,0
5,1,21,3,0,4020,40200000,0,0
5,1,21,3,1,4020,40200000,0,0
5,1,21,3,2,4020,40200000,0,0
5,1,21,3,3,4020,40200000,0,0
5,2,22,0,0,3f80,3f800000,0,0
5,2,22,0,1,3f80,3f800000,0,0
5,2,22,0,2,3f80,3f800000,0,0
5,2,22,0,3,3f80,3f800000,0,0
5,2,22,1,0,3fc0,3fc00000,0,0
5,2,22,1,1,3fc0,3fc00000,0,0
5,2,22,1,2,3fc0,3fc00000,0,0
5,2,22,1,3,3fc0,3fc00000,0,0
5,2,22,2,0,4000,40004000,0,0
5,2,22,2,1,4000,40004000,0,0
5,2,22,2,2,4000,40004000,0,0
5,2,22,2,3,4000,40004000,0,0
5,2,22,3,0,4020,40200000,0,0
5,2,22,3,1,4020,40200000,0,0
5,2,22,3,2,4020,40200000,0,0
5,2,22,3,3,4020,40200000,0,0
5,3,23,0,0,3f80,3f800000,0,0
5,3,23,0,1,3f80,3f800000,0,0
5,3,23,0,2,3f80,3f800000,0,0
5,3,23,0,3,3f80,3f800000,0,0
5,3,23,1,0,3fc0,3fc00000,0,0
5,3,23,1,1,3fc0,3fc00000,0,0
5,3,23,1,2,3fc0,3fc00000,0,0
5,3,23,1,3,3fc0,3fc00000,0,0
5,3,23,2,0,4000,40004000,0,0
5,3,23,2,1,4000,40004000,0,0
5,3,23,2,2,4000,40004000,0,0
5,3,23,2,3,4000,40004000,0,0
5,3,23,3,0,4020,40200000,0,0
5,3,23,3,1,4020,40200000,0,0
5,3,23,3,2,4020,40200000,0,0
5,3,23,3,3,4020,40200000,1,0
6,0,24,0,0,3f80,3f800000,0,0
6,0,24,0,1,3f80,3f800000,0,0
6,0,24,0,2,3f80,3f800000,0,0
6,0,24,0,3,3f80,3f800000,0,0
6,0,24,1,0,3fc0,3fc00000,0,0
6,0,24,1,1,3fc0,3fc00000,0,0
6,0,24,1,2,3fc0,3fc00000,0,0
6,0,24,1,3,3fc0,3fc00000,0,0
6,0,24,2,0,4000,40004000,0,0
6,0,24,2,1,4000,40004000,0,0
6,0,24,2,2,4000,40004000,0,0
6,0,24,2,3,4000,40004000,0,0
6,0,24,3,0,4020,40200000,0,0
6,0,24,3,1,4020,40200000,0,0
6,0,24,3,2,4020,40200000,0,0
6,0,24,3,3,4020,40200000,0,0
6,1,25,0,0,3f80,3f800000,0,0
6,1,25,0,1,3f80,3f800000,0,0
6,1,25,0,2,3f80,3f800000,0,0
6,1,25,0,3,3f80,3f800000,0,0
6,1,25,1,0,3fc0,3fc00000,0,0
6,1,25,1,1,3fc0,3fc00000,0,0
6,1,25,1,2,3fc0,3fc00000,0,0
6,1,25,1,3,3fc0,3fc00000,0,0
6,1,25,2,0,4000,40004000,0,0
6,1,25,2,1,4000,40004000,0,0
6,1,25,2,2,4000,40004000,0,0
6,1,25,2,3,4000,40004000,0,0
6,1,25,3,0,4020,40200000,0,0
6,1,25,3,1,4020,40200000,0,0
6,1,25,3,2,4020,40200000,0,0
6,1,25,3,3,4020,40200000,0,0
6,2,26,0,0,3f80,3f800000,0,0
6,2,26,0,1,3f80,3f800000,0,0
6,2,26,0,2,3f80,3f800000,0,0
6,2,26,0,3,3f80,3f800000,0,0
6,2,26,1,0,3fc0,3fc00000,0,0
6,2,26,1,1,3fc0,3fc00000,0,0
6,2,26,1,2,3fc0,3fc00000,0,0
6,2,26,1,3,3fc0,3fc00000,0,0
6,2,26,2,0,4000,40004000,0,0
6,2,26,2,1,4000,40004000,0,0
6,2,26,2,2,4000,40004000,0,0
6,2,26,2,3,4000,40004000,0,0
6,2,26,3,0,4020,40200000,0,0
6,2,26,3,1,4020,40200000,0,0
6,2,26,3,2,4020,40200000,0,0
6,2,26,3,3,4020,40200000,0,0
6,3,27,0,0,3f80,3f800000,0,0
6,3,27,0,1,3f80,3f800000,0,0
6,3,27,0,2,3f80,3f800000,0,0
6,3,27,0,3,3f80,3f800000,0,0
6,3,27,1,0,3fc0,3fc00000,0,0
6,3,27,1,1,3fc0,3fc00000,0,0
6,3,27,1,2,3fc0,3fc00000,0,0
6,3,27,1,3,3fc0,3fc00000,0,0
6,3,27,2,0,4000,40004000,0,0
6,3,27,2,1,4000,40004000,0,0
6,3,27,2,2,4000,40004000,0,0
6,3,27,2,3,4000,40004000,0,0
6,3,27,3,0,4020,40200000,0,0
6,3,27,3,1,4020,40200000,0,0
6,3,27,3,2,4020,40200000,0,0
6,3,27,3,3,4020,40200000,1,0
7,0,28,0,0,3f80,3f800000,0,0
7,0,28,0,1,3f80,3f800000,0,0
7,0,28,0,2,3f80,3f800000,0,0
7,0,28,0,3,3f80,3f800000,0,0
7,0,28,1,0,3fc0,3fc00000,0,0
7,0,28,1,1,3fc0,3fc00000,0,0
7,0,28,1,2,3fc0,3fc00000,0,0
7,0,28,1,3,3fc0,3fc00000,0,0
7,0,28,2,0,4000,40004000,0,0
7,0,28,2,1,4000,40004000,0,0
7,0,28,2,2,4000,40004000,0,0
7,0,28,2,3,4000,40004000,0,0
7,0,28,3,0,4020,40200000,0,0
7,0,28,3,1,4020,40200000,0,0
7,0,28,3,2,4020,40200000,0,0
7,0,28,3,3,4020,40200000,0,0
7,1,29,0,0,3f80,3f800000,0,0
7,1,29,0,1,3f80,3f800000,0,0
7,1,29,0,2,3f80,3f800000,0,0
7,1,29,0,3,3f80,3f800000,0,0
7,1,29,1,0,3fc0,3fc00000,0,0
7,1,29,1,1,3fc0,3fc00000,0,0
7,1,29,1,2,3fc0,3fc00000,0,0
7,1,29,1,3,3fc0,3fc00000,0,0
7,1,29,2,0,4000,40004000,0,0
7,1,29,2,1,4000,40004000,0,0
7,1,29,2,2,4000,40004000,0,0
7,1,29,2,3,4000,40004000,0,0
7,1,29,3,0,4020,40200000,0,0
7,1,29,3,1,4020,40200000,0,0
7,1,29,3,2,4020,40200000,0,0
7,1,29,3,3,4020,40200000,0,0
7,2,30,0,0,3f80,3f800000,0,0
7,2,30,0,1,3f80,3f800000,0,0
7,2,30,0,2,3f80,3f800000,0,0
7,2,30,0,3,3f80,3f800000,0,0
7,2,30,1,0,3fc0,3fc00000,0,0
7,2,30,1,1,3fc0,3fc00000,0,0
7,2,30,1,2,3fc0,3fc00000,0,0
7,2,30,1,3,3fc0,3fc00000,0,0
7,2,30,2,0,4000,40004000,0,0
7,2,30,2,1,4000,40004000,0,0
7,2,30,2,2,4000,40004000,0,0
7,2,30,2,3,4000,40004000,0,0
7,2,30,3,0,4020,40200000,0,0
7,2,30,3,1,4020,40200000,0,0
7,2,30,3,2,4020,40200000,0,0
7,2,30,3,3,4020,40200000,0,0
7,3,31,0,0,3f80,3f800000,0,0
7,3,31,0,1,3f80,3f800000,0,0
7,3,31,0,2,3f80,3f800000,0,0
7,3,31,0,3,3f80,3f800000,0,0
7,3,31,1,0,3fc0,3fc00000,0,0
7,3,31,1,1,3fc0,3fc00000,0,0
7,3,31,1,2,3fc0,3fc00000,0,0
7,3,31,1,3,3fc0,3fc00000,0,0
7,3,31,2,0,4000,40004000,0,0
7,3,31,2,1,4000,40004000,0,0
7,3,31,2,2,4000,40004000,0,0
7,3,31,2,3,4000,40004000,0,0
7,3,31,3,0,4020,40200000,0,0
7,3,31,3,1,4020,40200000,0,0
7,3,31,3,2,4020,40200000,0,0
7,3,31,3,3,4020,40200000,1,1
